7/8/2017,0,0,88,67
7/9/2017,0,0,88,67
7/10/2017,0,0,90,74
7/11/2017,0,0,87,77
7/12/2017,0,0,92,73
7/13/2017,0,0,94,79
7/14/2017,0,0,90,76
7/15/2017,0,0,87,69
7/16/2017,0,0,90,66
7/17/2017,0,0,91,70
7/18/2017,0.01,0,92,74
7/19/2017,0,0,95,72
7/20/2017,0,0,95,75
7/21/2017,0,0,97,80
7/22/2017,0,0,97,81
7/23/2017,1.13,0,89,72
7/24/2017,0,0,92,75
7/25/2017,0,0,88,70
7/26/2017,0,0,92,69
7/27/2017,0,0,89,78
7/28/2017,0.07,0,87,73
7/29/2017,0,0,83,65
7/30/2017,0,0,87,62
7/31/2017,0,0,90,68
8/1/2017,0.09,0,90,71
8/2/2017,0.1,0,86,70
8/3/2017,0,0,90,67
8/4/2017,0,0,82,63
8/5/2017,0,0,82,58
8/6/2017,0.77,0,75,65
8/7/2017,0.02,0,80,66
8/8/2017,0,0,85,65
8/9/2017,0,0,85,63
8/10/2017,0,0,89,67
8/11/2017,0,0,88,68
8/12/2017,0,0,87,71
8/13/2017,0,0,87,63
8/14/2017,0,0,87,70
8/15/2017,0,0,92,74
8/16/2017,0,0,93,74
8/17/2017,2.56,0,96,74
8/18/2017,0,0,88,74
8/19/2017,0,0,90,71
8/20/2017,0,0,93,71
8/21/2017,0,0,93,73
8/22/2017,0.39,0,91,72
8/23/2017,0,0,83,66
8/24/2017,0,0,83,61
8/25/2017,0,0,80,61
8/26/2017,0,0,82,59
8/27/2017,0,0,87,61
8/28/2017,0,0,82,68
8/29/2017,0.09,0,82,68
8/30/2017,0,0,84,66
8/31/2017,0.18,0,88,69
9/1/2017,3.51,0,74,55
9/2/2017,0.44,0,66,55
9/3/2017,0,0,83,55
9/4/2017,0,0,88,70
9/5/2017,0.23,0,77,57
9/6/2017,0,0,73,53
9/7/2017,0,0,72,51
9/8/2017,0,0,79,53
9/9/2017,0,0,79,57
9/10/2017,0,0,78,52
9/11/2017,0,0,72,54
9/12/2017,0.3,0,76,60
9/13/2017,0.23,0,66,61
9/14/2017,0.03,0,77,62
9/15/2017,0,0,84,61
9/16/2017,0,0,88,64
9/17/2017,0,0,88,66
9/18/2017,0,0,86,68
9/19/2017,0.73,0,77,68
9/20/2017,0,0,90,66
9/21/2017,0,0,93,70
9/22/2017,0,0,91,72
9/23/2017,0,0,90,68
9/24/2017,0,0,91,68
9/25/2017,0,0,90,67
9/26/2017,0,0,91,69
9/27/2017,0,0,92,67
9/28/2017,0,0,76,60
9/29/2017,0,0,81,56
9/30/2017,0,0,74,53
10/1/2017,0,0,78,53
10/2/2017,0,0,80,56
10/3/2017,0,0,83,61
10/4/2017,0,0,84,62
10/5/2017,0,0,80,63
10/6/2017,0,0,84,62
10/7/2017,0.68,0,83,65
10/8/2017,1.27,0,72,63
10/9/2017,0.02,0,79,69
10/10/2017,0.94,0,76,67
10/11/2017,0,0,75,59
10/12/2017,0,0,67,59
10/13/2017,0,0,75,54
10/14/2017,0,0,85,56
10/15/2017,0.01,0,80,55
10/16/2017,0,0,65,49
10/17/2017,0,0,67,43
10/18/2017,0,0,72,44
10/19/2017,0,0,75,48
10/20/2017,0,0,78,50
10/21/2017,0,0,78,53
10/22/2017,0,0,78,57
10/23/2017,0.72,0,70,50
10/24/2017,0.06,0,61,46
10/25/2017,0,0,54,43
10/26/2017,0,0,67,39
10/27/2017,0.96,0,66,40
10/28/2017,0.23,0,43,36
10/29/2017,0,0,41,31
10/30/2017,0,0,58,31
10/31/2017,0,0,51,36
11/1/2017,0.17,0,63,41
11/2/2017,0,0,73,60
11/3/2017,0.85,0,71,54
11/4/2017,0,0,70,53
11/5/2017,0.01,0,78,64
11/6/2017,0.17,0,73,51
11/7/2017,0.25,0,52,47
11/8/2017,0,0,55,41
11/9/2017,0,0,60,36
11/10/2017,0,0,44,32
11/11/2017,0,0,49,28
11/12/2017,0.07,0,55,41
11/13/2017,0,0,48,41
11/14/2017,0,0,54,41
11/15/2017,0.33,0,53,37
11/16/2017,0,0,50,35
11/17/2017,0,0,59,34
11/18/2017,0.18,0,67,42
11/19/2017,0,0,43,31
11/20/2017,0,0,51,26
11/21/2017,0,0,59,41
11/22/2017,0,0,46,30
11/23/2017,0,0,49,28
11/24/2017,0,0,61,31
11/25/2017,0,0,63,44
11/26/2017,0,0,57,35
11/27/2017,0,0,66,34
11/28/2017,0,0,66,42
11/29/2017,0,0,63,45
11/30/2017,0.03,0,57,41
12/1/2017,0,0,57,33
12/2/2017,0,0,60,36
12/3/2017,0,0,62,33
12/4/2017,0.04,0,69,41
12/5/2017,0.93,0,63,33
12/6/2017,0,0,49,29
12/7/2017,0,0,39,25
12/8/2017,0,0,35,22
12/9/2017,0,0,34,21
12/10/2017,0,0,44,24
12/11/2017,0,0,55,27
12/12/2017,0,0,46,22
12/13/2017,0,0,50,21
12/14/2017,0,0,44,27
12/15/2017,0,0,39,28
12/16/2017,0,0,53,34
12/17/2017,0.01,0,47,39
12/18/2017,0.01,0,51,44
12/19/2017,0,0,55,45
12/20/2017,0,0,56,38
12/21/2017,0,0,59,33
12/22/2017,0.69,0,59,55
12/23/2017,1.03,0,58,38
12/24/2017,0.02,0.2,39,23
12/25/2017,0,0,32,23
12/26/2017,0,0,31,21
12/27/2017,0,0,21,8
12/28/2017,0,0,26,11
12/29/2017,0,0,31,22
12/30/2017,0,0,29,12
12/31/2017,0,0,21,9
1/1/2018,0,0,18,3
1/2/2018,0,0,22,0
1/3/2018,0,0.1,31,7
1/4/2018,0,0,24,7
1/5/2018,0,0,21,9
1/6/2018,0,0,23,4
1/7/2018,0,0,44,11
1/8/2018,0.19,0,41,35
1/9/2018,0.01,0,44,37
1/10/2018,0,0,63,42
1/11/2018,0.25,0,66,55
1/12/2018,0.58,1.3,59,25
1/13/2018,0,0,25,14
1/14/2018,0,0,23,9
1/15/2018,0.08,1.6,33,17
1/16/2018,0.04,1.8,17,6
1/17/2018,0,0.2,20,8
1/18/2018,0,0,33,12
1/19/2018,0,0,44,22
1/20/2018,0,0,54,40
1/21/2018,0.01,0,59,49
1/22/2018,0.14,0,61,50
1/23/2018,0,0,51,34
1/24/2018,0,0,39,28
1/25/2018,0,0,52,24
1/26/2018,0,0,61,35
1/27/2018,0.46,0,59,49
1/28/2018,0,0,55,36
1/29/2018,0,0,40,30
1/30/2018,0,0,38,25
1/31/2018,0,0,58,28
2/1/2018,0.12,0.1,50,23
2/2/2018,0,0,28,14
2/3/2018,0,0,43,17
2/4/2018,0.17,0.2,44,24
2/5/2018,0,0,32,20
2/6/2018,0.07,0,38,31
2/7/2018,0.7,0,34,25
2/8/2018,0,0,37,19
2/9/2018,0,0,60,28
2/10/2018,0.11,0,49,38
2/11/2018,0.57,0.1,42,30
2/12/2018,0,0,45,24
2/13/2018,0,0,49,28
2/14/2018,0.44,0,63,43
2/15/2018,0.04,0,74,62
2/16/2018,0.82,0,71,38
2/17/2018,0.31,0.4,41,33
2/18/2018,0,0,52,30
2/19/2018,0,0,78,48
2/20/2018,0,0,82,66
2/21/2018,0.86,0,72,45
2/22/2018,1.51,0,51,43
2/23/2018,1.66,0,68,49
2/24/2018,2.98,0,64,51
2/25/2018,0.11,0,63,44
2/26/2018,0,0,60,37
2/27/2018,0,0,66,38
2/28/2018,0.07,0,62,53
3/1/2018,0.12,0,60,43
3/2/2018,0,0,52,35
3/3/2018,0,0,55,32
3/4/2018,0,0,55,33
3/5/2018,0,0,53,37
3/6/2018,0.02,0,62,36
3/7/2018,0.01,0,43,33
3/8/2018,0,0.2,39,30
3/9/2018,0.11,0,48,27
3/10/2018,0.47,0,50,36
3/11/2018,0.25,2.4,50,33
3/12/2018,0,0,45,32
3/13/2018,0.02,0.7,47,30
3/14/2018,0,0,45,25
3/15/2018,0,0,66,38
3/16/2018,0,0,53,34
3/17/2018,0.01,0,64,42
3/18/2018,0,0,62,38
3/19/2018,0.25,0,62,41
3/20/2018,0.57,3.7,49,33
3/21/2018,0.45,4.9,40,30
3/22/2018,0,0,48,25
3/23/2018,0,0,54,33
3/24/2018,1.22,0,47,36
3/25/2018,0,0,53,35
3/26/2018,0.07,0,64,44
3/27/2018,0,0,69,50
3/28/2018,0.43,0,62,57
3/29/2018,0.76,0,63,48
3/30/2018,0.1,0,58,44
3/31/2018,0.19,0,67,36
4/1/2018,0.8,0,53,38
4/2/2018,0,0,52,38
4/3/2018,0.41,0,80,48
4/4/2018,0,0,48,34
4/5/2018,0,0,56,30
4/6/2018,0,0,65,35
4/7/2018,0.05,1,46,30
4/8/2018,0,0,47,31
4/9/2018,0.05,0,53,35
4/10/2018,0,0,49,37
4/11/2018,0,0,68,33
4/12/2018,0,0,83,59
4/13/2018,0,0,83,67
4/14/2018,0.64,0,74,62
4/15/2018,0.55,0,62,42
4/16/2018,0.04,0.2,42,33
4/17/2018,0,0,62,32
4/18/2018,0.05,0,80,41
4/19/2018,0,0,55,39
4/20/2018,0,0,64,36
4/21/2018,0,0,71,45
4/22/2018,0,0,74,53
4/23/2018,0.62,0,64,52
4/24/2018,0.19,0,59,54
4/25/2018,0,0,70,54
4/26/2018,0,0,72,48
4/27/2018,0,0,76,46
4/28/2018,0,0,65,48
4/29/2018,0,0,65,37
4/30/2018,0,0,76,40
5/1/2018,0,0,84,49
5/2/2018,0,0,88,68
5/3/2018,0,0,81,72
5/4/2018,0,0,82,69
5/5/2018,3.15,0,70,61
5/6/2018,0.05,0,82,59
5/7/2018,0,0,76,57
5/8/2018,0,0,80,53
5/9/2018,0,0,86,56
5/10/2018,0.09,0,87,69
5/11/2018,0,0,88,66
5/12/2018,0,0,89,71
5/13/2018,0,0,89,69
5/14/2018,0,0,92,72
5/15/2018,0,0,91,73
5/16/2018,0.07,0,82,70
5/17/2018,0.2,0,83,67
5/18/2018,0.03,0,78,69
5/19/2018,0,0,83,69
5/20/2018,0,0,91,67
5/21/2018,0.09,0,88,70
5/22/2018,0.24,0,84,70
5/23/2018,0,0,86,68
5/24/2018,0,0,87,65
5/25/2018,0,0,89,64
5/26/2018,0,0,87,71
5/27/2018,0.26,0,89,70
5/28/2018,0.34,0,90,71
5/29/2018,0.1,0,87,71
5/30/2018,0.08,0,86,75
5/31/2018,0.28,0,84,70
6/1/2018,1.22,0,87,67
6/2/2018,0,0,91,70
6/3/2018,0,0,84,68
6/4/2018,0,0,80,60
6/5/2018,0,0,85,61
6/6/2018,0,0,83,66
6/7/2018,0,0,88,64
6/8/2018,0,0,91,72
6/9/2018,0.26,0,93,71
6/10/2018,0.38,0,87,69
6/11/2018,1.08,0,81,69
6/12/2018,0.05,0,88,70
6/13/2018,0,0,86,72
6/14/2018,0,0,88,69
6/15/2018,0,0,92,69
6/16/2018,0,0,94,73
6/17/2018,0,0,95,76
6/18/2018,0,0,94,78
6/19/2018,0,0,93,78
6/20/2018,0.4,0,91,76
6/21/2018,0.08,0,83,73
6/22/2018,0.32,0,78,68
6/23/2018,0,0,82,68
6/24/2018,0,0,89,72
6/25/2018,1.01,0,81,71
6/26/2018,1.54,0,87,71
6/27/2018,0.04,0,87,70
6/28/2018,0,0,91,74
6/29/2018,0,0,92,75
6/30/2018,0,0,94,75
7/1/2018,0,0,94,78
7/2/2018,0.75,0,94,75
7/3/2018,0.14,0,91,75
7/4/2018,0,0,97,76
7/5/2018,0,0,98,80
7/6/2018,0,0,89,74
7/7/2018,0,0,86,64
7/8/2018,0,0,91,68
7/9/2018,0,0,92,74
7/10/2018,0,0,94,76
7/11/2018,0,0,92,77
7/12/2018,0,0,89,69
7/13/2018,0,0,93,68
7/14/2018,0,0,95,72
7/15/2018,0.37,0,84,73
7/16/2018,0.25,0,88,74
7/17/2018,0,0,90,75
7/18/2018,0,0,88,68
7/19/2018,0,0,90,66
7/20/2018,2.35,0,91,69
7/21/2018,0.04,0,84,66
7/22/2018,0.22,0,83,67
7/23/2018,0,0,82,65
7/24/2018,0,0,86,69
7/25/2018,0,0,90,69
7/26/2018,0,0,88,70
7/27/2018,0,0,84,68
7/28/2018,0,0,83,65
7/29/2018,0,0,86,66
7/30/2018,0.36,0,84,71
7/31/2018,0.65,0,82,69
8/1/2018,0.94,0,82,70
8/2/2018,0,0,84,70
8/3/2018,0,0,89,69
8/4/2018,0,0,91,72
8/5/2018,0,0,93,73
8/6/2018,0,0,92,74
8/7/2018,0,0,88,76
8/8/2018,0.56,0,87,74
8/9/2018,0,0,88,74
8/10/2018,0,0,86,71
8/11/2018,0,0,89,71
8/12/2018,0,0,89,71
8/13/2018,0,0,89,69
8/14/2018,0,0,90,69
8/15/2018,0.44,0,81,69
8/16/2018,3.18,0,86,70
8/17/2018,0,0,87,76
8/18/2018,0.37,0,87,74
8/19/2018,0,0,90,71
8/20/2018,0.18,0,87,73
8/21/2018,0.16,0,83,71
8/22/2018,0.03,0,80,65
8/23/2018,0,0,82,60
8/24/2018,0,0,78,61
8/25/2018,0.03,0,88,72
8/26/2018,0,0,90,77
8/27/2018,0,0,92,78
8/28/2018,0,0,93,77
8/29/2018,0.13,0,92,76
8/30/2018,0,0,88,73
8/31/2018,1.21,0,89,72
9/1/2018,0,0,89,72
9/2/2018,0,0,93,72
9/3/2018,0,0,93,74
9/4/2018,0,0,94,76
9/5/2018,0,0,90,76
9/6/2018,0.68,0,87,73
9/7/2018,0.02,0,88,74
9/8/2018,3.84,0,76,66
9/9/2018,0.08,0,67,62
9/10/2018,0.04,0,68,59
9/11/2018,0,0,72,58
9/12/2018,0,0,81,62
9/13/2018,0,0,89,65
9/14/2018,0,0,91,70
9/15/2018,0,0,92,71
9/16/2018,0,0,85,72
9/17/2018,0.13,0,85,72
9/18/2018,0,0,93,72
9/19/2018,0,0,93,73
9/20/2018,0,0,94,74
9/21/2018,0.05,0,91,74
9/22/2018,0.57,0,74,62
9/23/2018,1.7,0,68,61
9/24/2018,2.49,0,74,65
9/25/2018,0.71,0,83,71
9/26/2018,0.56,0,77,61
9/27/2018,0.04,0,63,56
9/28/2018,0,0,72,53
9/29/2018,0,0,77,56
9/30/2018,0,0,82,58
10/1/2018,0,0,87,63
10/2/2018,0,0,87,73
10/3/2018,0,0,88,70
10/4/2018,0,0,87,71
10/5/2018,0.26,0,92,70
10/6/2018,0,0,90,72
10/7/2018,0,0,90,70
10/8/2018,0,0,89,72
10/9/2018,0,0,88,72
10/10/2018,0.13,0,83,71
10/11/2018,0,0,74,49
10/12/2018,0.16,0,60,42
10/13/2018,0,0,52,41
10/14/2018,0.3,0,60,48
10/15/2018,0.19,0,61,46
10/16/2018,0,0,54,43
10/17/2018,0,0,65,43
10/18/2018,0,0,60,41
10/19/2018,0.19,0,65,38
10/20/2018,0,0,66,41
10/21/2018,0,0,55,34
10/22/2018,0,0,67,36
10/23/2018,0,0,71,43
10/24/2018,0,0,61,38
10/25/2018,0,0,57,44
10/26/2018,0.41,0,55,48
10/27/2018,0,0,56,47
10/28/2018,0.01,0,69,43
10/29/2018,0,0,65,42
10/30/2018,0,0,73,43
10/31/2018,1.14,0,69,61
11/1/2018,1.35,0,67,49
11/2/2018,0.01,0,52,42
11/3/2018,0,0,60,39
11/4/2018,0.11,0,64,47
11/5/2018,1.24,0,64,53
11/6/2018,0.05,0,64,50
11/7/2018,0,0,60,43
11/8/2018,0,0,47,36
11/9/2018,0.16,0,48,34
11/10/2018,0,0,40,23
11/11/2018,0,0,50,22
11/12/2018,0.07,0,45,36
11/13/2018,0.04,0,39,30
11/14/2018,0.75,0,35,27
11/15/2018,0.37,0.3,37,32
11/16/2018,0,0,43,32
11/17/2018,0,0,50,29
11/18/2018,0,0,62,35
11/19/2018,0.05,0,49,42
11/20/2018,0,0,42,33
11/21/2018,0,0,52,30
11/22/2018,0,0,56,32
11/23/2018,0.2,0,56,35
11/24/2018,0.13,0,60,44
11/25/2018,0.11,0,63,37
11/26/2018,0.01,0,53,30
11/27/2018,0,0.2,30,23
11/28/2018,0,0,34,23
11/29/2018,0.05,0,50,30
11/30/2018,0.06,0,56,49
12/1/2018,1.62,0,63,52
12/2/2018,0,0,67,46
12/3/2018,0.02,0,46,39
12/4/2018,0,0,40,34
12/5/2018,0,0,36,28
12/6/2018,0,0,47,27
12/7/2018,0,0,43,27
12/8/2018,0,0,32,27
12/9/2018,0,0,45,28
12/10/2018,0,0,44,22
12/11/2018,0,0,49,21
12/12/2018,0,0,55,36
12/13/2018,0,0,60,48
12/14/2018,0.2,0,52,48
12/15/2018,1.51,0,52,45
12/16/2018,0,0,53,40
12/17/2018,0,0,55,34
12/18/2018,0,0,50,31
12/19/2018,0,0,59,32
12/20/2018,0.54,0,52,46
12/21/2018,0.04,0,47,37
12/22/2018,0,0,46,34
12/23/2018,0,0,43,33
12/24/2018,0,0,51,30
12/25/2018,0,0,50,34
12/26/2018,0,0,53,29
12/27/2018,0.42,0,60,41
12/28/2018,0.07,0,61,36
12/29/2018,0,0,40,35
12/30/2018,0,0,50,33
12/31/2018,1.48,0,65,44
1/1/2019,0,0,54,42
1/2/2019,0,0,45,40
1/3/2019,0,0,45,37
1/4/2019,0.68,0,47,37
1/5/2019,0,0,57,36
1/6/2019,0,0,59,36
1/7/2019,0,0,65,48
1/8/2019,0,0,67,44
1/9/2019,0,0,44,26
1/10/2019,0,0,34,24
1/11/2019,0.03,0.8,37,23
1/12/2019,0.32,2.1,40,31
1/13/2019,0.15,0,39,33
1/14/2019,0,0,37,28
1/15/2019,0,0,36,28
1/16/2019,0,0,41,36
1/17/2019,0.14,0,46,40
1/18/2019,0,0,42,38
1/19/2019,0.88,1.1,48,25
1/20/2019,0.07,1.2,26,15
1/21/2019,0,0,24,11
1/22/2019,0,0,49,20
1/23/2019,0.86,0,54,31
1/24/2019,0,0,36,25
1/25/2019,0,0,28,14
1/26/2019,0,0,42,25
1/27/2019,0,0,43,28
1/28/2019,0.04,0,53,26
1/29/2019,0.03,1.3,26,15
